dlga_start:close_window|Warning: This line is never displayed. It is just for storing conversation variables.
dlga_ms_elder_list:ms_already_builded|Decidme, ¿qué es lo que ya hay construido aquí?
dlga_ms_elder_list:ms_already_builded.1|Decidme, ¿qué posiciones están ya ocupadas?
dlga_ms_elder_list:close_window|Debo irme...
dlga_ms_view_elements:ms_view_elements_list|{s0}
dlga_ms_view_elements_list:ms_element_menu|{s2}
dlga_ms_view_elements_list:ms_elder_dialog_start|Eso es todo.
dlga_ms_view_elements_list:ms_extra_adviser|Entendido.
dlga_ms_element_menu:ms_element_menu_list|{s0}. ¿Qué deseáis hacer, mi {señor/señora}?
dlga_ms_element_menu_list:ms_player_read_descr|{s2} 
dlga_ms_element_menu_list:ms_element_description|Decidme más...
dlga_ms_element_menu_list:ms_view_elements|Nada...
dlga_ms_player_read_descr:ms_player_read_descr_list|{reg0?Encontrar a un hombre válido:Construir un edificio} costaría {reg2} {reg1?día(s):hora(s)} y {reg3} tálero(s).
dlga_ms_player_read_descr_list:ms_elder_dialog_start|Muy bien.
dlga_ms_player_read_descr_list:ms_element_menu|He cambiado de opinión.
dlga_ms_element_description:ms_element_description_list|{s0}
dlga_ms_element_description_list:ms_element_menu|Entendido.
dlga_ms_already_builded:ms_already_builded_list|{s1} {s2}
dlga_ms_already_builded_list:ms_elder_dialog_start|Esto es todo.
dlga_ms_already_builded_list:ms_extra_adviser|Entendido.
dlga_ms_npc_dialog_start:ms_npc_list|¿A cuál de vuestros compañeros deseáis dar formación?
dlga_ms_npc_list:ms_npc_variants|{s0}
dlga_ms_npc_list:close_window|He cambiado de opinión.
dlga_ms_npc_variants:ms_npc_dialog_start|¡No hay nada más que podamos enseñarle!
dlga_ms_npc_variants:ms_nps_variant_descr|Muy bien, elegid una disciplina que deseéis dominar.
dlga_ms_nps_variant_descr:ms_nps_variant_selected|Medicina
dlga_ms_nps_variant_descr:ms_nps_variant_selected.1|Táctica
dlga_ms_nps_variant_descr:ms_nps_variant_selected.2|Formación militar
dlga_ms_nps_variant_descr:ms_npc_dialog_start|Volver...
dlga_ms_nps_variant_selected:ms_npc_agree_disagree|La formación costará {reg0} tálero(s).
dlga_ms_npc_agree_disagree:close_window|Muy bien, aquí tenéis el dinero.
dlga_ms_npc_agree_disagree:ms_npc_variants|En otro momento.
dlga_ms_extra_adviser:ms_extra_adviser_list|Bien, ¿a quién debemos dirigirnos?
dlga_ms_extra_adviser_list:ms_view_elements|{s0}
dlga_ms_extra_adviser_list:close_window|Volver...
dlga_messenger_dialog_start:centres_list|¡Vuestra capital ha sido capturada, mi {señor/señora}! ¿Dónde deseáis establecer una nueva?
dlga_centres_list:close_window|{s0}
dlga_centres_list:close_window.1|Volver...
dlga_ambassador_start:ambassador_variants|¿Qué deseáis, mi buen {playername}?
dlga_ambassador_variants:ambassador_peace|Deseo negociar un tratado de paz...
dlga_ambassador_variants:ambassador_start|¡Preparaos para la guerra!
dlga_ambassador_variants:ambassador_trade_deal|Deseo establecer un acuerdo comercial.
dlga_ambassador_variants:close_window|Nada de momento...
dlga_ambassador_peace:ambassador_peace_choose|{s0}
dlga_ambassador_peace_choose:ambassador_start|Vuestros deseos son muy razonables. Estamos de acuerdo.
dlga_ambassador_peace_choose:ambassador_start.1|¡Nuestra nación nunca hará tales concesiones!
dlga_ambassador_trade_deal:ambassador_trade_chose|Establecer este acuerdo comercial os costaría 4000 táleros, y con toda probabilidad los beneficios que obtendríais gracias al comercio no serían inferiores a 2500 táleros al mes...
dlga_ambassador_trade_chose:ambassador_start|Estoy de acuerdo.
dlga_ambassador_trade_chose:ambassador_start.1|Debo considerarlo más a fondo.
dlga_oim_tracai_monk_talk_quest_ended:close_window|Iros. No me molestéis mientras tomo mi cerveza...
dlga_start:close_window.1|¡En marcha!
dlga_event_triggered:oim_dmitriy_razin_rebel_end|¡Una enorme euforia recorre las tierras de Moscú!
dlga_start:ramun_introduce_1|Que tengáis un buen día, {joven/muchacha}.
dlga_ramun_introduce_1:ramun_introduce_2|Tenéis aspecto de mercader... pero no veo dónde están vuestras mercancías.
dlga_ramun_introduce_1:close_window|Lo siento... Ahora mismo no hay tiempo para hablar.
dlga_ramun_introduce_2:ramun_introduce_3|¿Mercader? Oh, sí, desde luego que lo soy. Mis mercancías son un poco especiales, no obstante. Hay que alimentarlas y darles agua dos veces al día, e intentan escaparse cuando les doy la espalda.
dlga_ramun_introduce_3:ramun_introduce_4|¿Vendéis ganado?
dlga_ramun_introduce_4:ramun_introduce_5|Algo así. Es gracias a mí que pueden moverse las galeras de la Sublime Puerta; por obra mía navegan las taridas del rey de Sicilia e incluso los navíos de Luis, el rey de Francia.
dlga_ramun_introduce_5:ramun_introduce_6|Ah, esclavos de galeras...
dlga_ramun_introduce_6:ramun_introduce_7|¡Esclavos de galeras, efectivamente! Esta ciudad prospera gracias a mis mercancías vivientes. Yo no soy más que su humilde sirviente... por así decirlo.
dlga_ramun_introduce_7:ramun_introduce_8|¿De dónde proceden vuestros esclavos?
dlga_ramun_introduce_8:ramun_introduce_9|Llegan a mí por muchas vías: algunos son yesir --cautivos tártaros o prisioneros de guerra--, otros son bandidos y desertores capturados en alguna incursión... No se puede ser quisquilloso respecto a los proveedores en este tipo de negocio. Vos no tendréis ningún prisionero, ¿verdad?
dlga_ramun_introduce_9:ramun_introduce_10|¿Yo? 
dlga_ramun_introduce_10:ramun_introduce_11|¿Por qué no? Es obvio que sois un guerrero, y en vuestras batallas podéis capturar algunos prisioneros. Sea como sea, yo os pagaré una buena suma de dinero por cada hombre que me ofrezcáis.
dlga_ramun_introduce_11:ramun_introduce_12|Hum. Lo pensaré.
dlga_ramun_introduce_12:close_window|¡Pensadlo! No os equivoquéis, hay mucho dinero en juego en ese asunto. Más que suficiente para ambos.
dlga_start:ramun_talk|Hola, {playername}.
dlga_ramun_pre_talk:ramun_talk|¿Qué puedo hacer por vos?
dlga_ramun_talk:ramun_sell_prisoners|Tengo algo que podría interesaros.
dlga_ramun_sell_prisoners:ramun_sell_prisoners_2|Muy bien. Veamos lo que tenéis...
dlga_ramun_sell_prisoners_2:close_window|Ha sido un placer hacer negocios con vos.
dlga_ramun_talk:ramun_ask_about_capturing|¿Podríais darme algunos consejos sobre cómo tomar a alguien prisionero?
dlga_ramun_talk:ramun_ask_about_capturing.1|¿Podéis contarme otra vez lo de capturar prisioneros?
dlga_ramun_ask_about_capturing:ramun_have_blunt_weapon|No habéis hecho esto nunca antes, ¿verdad? Bueno, no es difícil. La regla más básica para tomar a alguien prisionero es golpearle con un arma sin filo, como una maza o un garrote, en vez de rajarle con una espada. De esa forma, lo mandáis a dormir un rato en vez de hacer que se desangre hasta morir, ¿entendéis? Doy por supuesto que lleváis un arma sin filo encima...
dlga_ramun_have_blunt_weapon:ramun_have_blunt_weapon_yes|Por supuesto.
dlga_ramun_have_blunt_weapon:ramun_have_blunt_weapon_no|Pues de hecho, no.
dlga_ramun_have_blunt_weapon_yes:ramun_ask_about_capturing_2|Bien. En ese caso, lo único que tenéis que hacer es golpear al pobre diablo con vuestra arma, y cuando terminéis de luchar le ponéis unos grilletes. Para los nobles y esa gente es un poco distinto, normalmente van lo bastante protegidos como para que no importe qué tipo de arma usáis. Pero el típico alborotador sangrará como un cerdo si le dais con algo afilado. No tengo muchas exigencias para con mis mercancías mientras puedan caminar.
dlga_ramun_have_blunt_weapon_no:ramun_have_blunt_weapon_no_2|¿No? Je, bueno, este debe ser vuestro día de suerte. Tengo un garrote viejo por aquí que iba a tirar. Tomad, quedáoslo; aún sirve para dejar a alguien inconsciente.
dlga_ramun_have_blunt_weapon_no_2:ramun_have_blunt_weapon_yes|Gracias. Lo probaré.
dlga_ramun_ask_about_capturing:ramun_ask_about_capturing_2|De acuerdo, intentaré explicároslo de nuevo de forma sencilla. La regla más básica para tomar a alguien prisionero es golpearle con un arma sin filo, como una maza o un garrote, en vez de rajarle con una espada. De esa forma, lo mandáis a dormir un rato en vez de hacer que se desangre hasta morir, ¿entendéis? Para los nobles y esa gente es un poco distinto, normalmente van lo bastante protegidos como para que no importe qué tipo de arma usáis, pero el típico alborotador sangrará como un cerdo si le golpeáis con algo afilado.
dlga_ramun_ask_about_capturing_2:ramun_ask_about_capturing_3|De acuerdo, creo que lo he entendido. ¿Algo más?
dlga_ramun_ask_about_capturing_3:ramun_ask_about_capturing_4|Bueno, no es tan simple como parece. Las armas sin filo no hacen tanto daño como las afiladas, así que os costará más derrotar a vuestros enemigos. Y, creedme, si les dais la oportunidad, la mayoría de la morralla que os vais a encontrar preferirá mataros que capturaros. Así que no esperéis cortesías cuando saquéis un garrote en vez de una espada. Además, el tener que arrastrar a los prisioneros de aquí para allá os hará ir más despacio, razón por la cual algunos prefieren simplemente liberar a sus prisioneros una vez acabada la batalla. Para mí es una locura. ¿Cómo puede alguien rechazar todo ese dinero, eh?
dlga_ramun_ask_about_capturing_4:ramun_ask_about_capturing_5|¿Eso es todo?
dlga_ramun_ask_about_capturing_5:ramun_ask_about_capturing_7|Ah, sí, una última cosa. Ocuparse de los prisioneros no es cosa fácil, podríais decir que es otro tipo de habilidad. Si queréis capturar muchos prisioneros, deberéis esforzaros mucho, o no seréis capaz de retener a un solo hombre de los que apreséis.
dlga_ramun_ask_about_capturing_7:ramun_pre_talk|Gracias, lo tendré en cuenta.
dlga_ramun_talk:ramun_leave|Debo irme...
dlga_ramun_leave:close_window|Recordad, cualquier prisionero que capturéis, traédmelo. Os pagaré una buena cantidad por cada uno.
dlga_start:manhunter_talk_b|¡Eh, vos! ¡Sí, vos! ¿Habéis visto algún bandido por aquí?
dlga_manhunter_talk_b:manhunter_talk_b1|Sí, se fueron por ahí hace como una hora.
dlga_manhunter_talk_b1:close_window|¡Perfecto! ¡Sin duda ahora atraparemos a esos desgraciados! Muchas gracias.
dlga_manhunter_talk_b:manhunter_talk_b2|No, no he visto ningún bandido últimamente.
dlga_manhunter_talk_b2:close_window|¡Malditos diablos! Se han escondido en el campo como ratas. Bueno, tarde o temprano les haremos salir de sus escondrijos.
dlga_start:looters_1|Warning: This line should never be displayed.
dlga_looters_1:looters_2|{s4}
dlga_looters_2:close_window|Je, no me dais miedo. ¡Preparaos a probar mi acero!
dlga_looters_2:close_window.1|No tendré piedad con vos, basura.
dlga_looters_2:bandit_barter_2|Tomad estos {reg1} táleros y dejadme en paz.
dlga_bandit_barter_2:close_window|¡Ja, ja! Bien. Ahora iros.
dlga_start:village_farmer_talk|Mi {señor/señora}, solo somos unos pobres campesinos de la aldea de {s11}. {reg1?Llevamos nuestros productos al mercado de {s12}.:Regresamos desde el mercado de {s12} hasta nuestra aldea.}
dlga_village_farmer_talk:close_window|¿Os consideráis pobre? ¡Veremos lo pobres que sois una vez me haya llevado todo lo que tenéis!
dlga_village_farmer_talk:close_window.1|Muy bien, pues, iros en paz.
dlga_start:member_castellan_talk|¿Sí, {playername}? ¿Qué puedo hacer por vos?
dlga_member_castellan_pretalk:member_castellan_talk|¿Algo más?
dlga_member_castellan_talk:member_review_castle_garrison|Quiero pasar revista a la guarnición de la fortaleza.
dlga_member_review_castle_garrison:member_castellan_pretalk|Por supuesto. Aquí están nuestras listas, {señor/señora}. Hacedme saber si necesitáis cambios...
dlga_member_castellan_talk:member_review_castellan_equipment|Dejadme ver vuestro equipo.
dlga_member_review_castellan_equipment:member_castellan_pretalk|Muy bien, está todo aquí...
dlga_member_castellan_talk:member_castellan_join|Os pido que abandonéis la fortaleza y os unáis a mi grupo.
dlga_member_castellan_join:close_window|Me he encariñado con este lugar... Pero si ése es vuestro deseo, {playername}, os acompañaré.
dlga_member_castellan_join:member_castellan_pretalk|¿Y dónde dormiremos? Ya lleváis todo un ejército con vos, {playername}, no hay sitio para todos nosotros.
dlga_member_castellan_talk:close_window|[Irse]
dlga_member_chat:kidnapped_girl_chat_1|¿Ya hemos llegado?
dlga_kidnapped_girl_chat_1:kidnapped_girl_chat_2|Aún no.
dlga_kidnapped_girl_chat_2:close_window|Estoy deseando volver. ¡Echo mucho de menos a mis padres! Daría lo que fuera por volver a verlos.
dlga_member_chat:member_lady_1|{playername}, ¿cuándo creéis que llegaremos a nuestro destino?
dlga_member_lady_1:member_lady_2a|Aún tenemos un largo camino por delante.
dlga_member_lady_1:member_lady_2b|Muy pronto. Casi hemos llegado.
dlga_member_lady_2a:close_window|Muy bien, voy a disfrutar un rato más del viaje. No me quejaré. De hecho, encuentro mucho más agradable cabalgar al aire libre que pasar todo el día en la fortaleza. Sabéis, tengo que confesarlo: os envidio. Vuestra vida de viajes sin fin...
dlga_member_lady_2b:close_window|Me alegra oír eso. No es que no me agrade vuestra compañía, pero me cansan estos periplos tan largos. Aun así, tengo que deciros que me sabrá mal abandonaros. Debéis prometerme que vendréis a visitarme cuando podáis.
dlga_member_chat:supported_pretender_talk|Saludos, {playername}, el mejor de mis capitanes. Espero vuestro consejo.
dlga_supported_pretender_pretalk:supported_pretender_talk|¿Algo más?
dlga_supported_pretender_talk:pretender_progress|¿Qué pensáis de nuestros progresos hasta el momento?
dlga_supported_pretender_talk:oim_dmitriy_razin_sp_task|¿Tenéis alguna tarea para mí?
dlga_pretender_progress:pretender_progress_2|{reg11?Tenemos {reg11} noble(s) de nuestro lado:Aún no tenemos a ningún noble de nuestra parte}, mientras que el {reg21?{s9} tiene {reg21} noble(s) apoyándole:{s9} no conserva la lealtad de ningún noble}. {reg19?Hemos obtenido {reg13?{reg13} ciudad(es):} {reg14?{reg14} fortalezas:} {reg15?y {reg15} aldea(s):}:No controlamos ningún poblado}, mientras que {reg29?ellos todavía controlan {reg23?{reg23} ciudad(es):} {reg14?{reg14} fortaleza(s):} {reg25?y {reg25} aldea(s):}:ellos no tienen ninguna población ya}. En total, {s30}.
dlga_pretender_progress_2:supported_pretender_pretalk|¡Debemos seguir luchando y reunir a nuestros aliados!
dlga_pretender_progress_2:pretender_quit_rebel_confirm|Parece que esta rebelión está perdida. Tal vez deberíamos aceptar que no podemos ganar.
dlga_pretender_quit_rebel_confirm:pretender_quit_rebel_confirm_2|{playername}, no podéis abandonarme ahora. ¿Se os ha comido la lengua el gato?
dlga_pretender_quit_rebel_confirm_2:pretender_quit_rebel_confirm_3|No, hablo en serio. Me temo que ya no puedo ayudaros por más tiempo.
dlga_pretender_quit_rebel_confirm_2:supported_pretender_pretalk|Solo bromeaba. Lucharé a vuestro lado hasta el final.
dlga_pretender_quit_rebel_confirm_3:pretender_quit_rebel_confirm_4|¿Lo decís de veras? Nunca os lo perdonaré si abandonáis nuestra causa en este momento de máxima necesidad.
dlga_pretender_quit_rebel_confirm_4:pretender_quit_rebel|Lo digo con pleno convencimiento.
dlga_pretender_quit_rebel_confirm_4:supported_pretender_pretalk|Dejadme pensarlo un poco más.
dlga_pretender_quit_rebel:close_window|Que así sea. En ese caso, estamos perdidos. No hay ninguna esperanza, y debo aceptarlo.
dlga_supported_pretender_talk:supported_pretender_equip|{reg65?Mi señora:Mi señor}, ¿me permitiríais que compruebe vuestro equipo?
dlga_supported_pretender_equip:supported_pretender_pretalk|Muy bien, está todo aquí...
dlga_supported_pretender_talk:pretneder_view_char_requested|Si no os importa, ¿podríais hablarme de vuestras habilidades?
dlga_pretneder_view_char_requested:supported_pretender_pretalk|Por supuesto...
dlga_supported_pretender_talk:oim_radzivil_dlg_orders|¿Qué ordenáis, mi {señor/señora}?
dlga_supported_pretender_talk:oim_radzivil_dlg_kiev_report|He averiguado todo lo que necesitabais del alcalde de Kiev...
dlga_supported_pretender_talk:oim_getman_ask_add_info_dlg|Así pues, príncipe Janusz, ¿me hablaréis de la Maza Negra?
dlga_supported_pretender_talk:oim_getman_tatarin_captured|He traído al prisionero.
dlga_supported_pretender_talk:oim_getman_kiev_captured_dlg|He capturado Kiev...
dlga_supported_pretender_talk:close_window|Continuemos, {reg65?mi señora:señor}.
dlga_do_member_trade:member_talk|¿Algo más?
dlga_member_chat:member_talk|{s6}
dlga_member_talk:member_trade|Dejadme ver vuestro equipo.
dlga_member_trade:do_member_trade|Muy bien, está todo aquí...
dlga_do_member_trade:member_talk.1|¿Alguna cosa más?
dlga_member_talk:oim_zagloba_help_answer|Decidme, coronel Zagloba: ¿qué pensáis que debería hacer a continuación?
dlga_member_talk:oim_getman_mamay_kozak_legend_story|¿Habéis oído la antigua leyenda de la Maza Negra?
dlga_member_talk:view_member_char_requested|¿Qué podéis decirme sobre vuestras habilidades?
dlga_view_member_char_requested:do_member_view_char|Muy bien, dejad que os explique...
dlga_member_talk:member_separate|Creo que no preciso más de vuestro servicio.
dlga_member_separate:member_separate_confirm|Como comprenderéis, no voy a quedarme de brazos cruzados esperando a que volváis. Iré a visitar ciudades para buscar otro trabajo. ¿Es eso lo que de verdad queréis?
dlga_member_separate:companion_quitting|Bueno, en realidad hay algo que quería deciros.
dlga_member_separate_confirm:member_separate_yes|Así es. Debemos ir cada uno por nuestro lado.
dlga_member_separate_confirm:do_member_trade|No, preferiría que os quedarais a mi lado.
dlga_member_separate_yes:close_window|Bueno. Me marcho, entonces. Buscadme si me necesitáis.
dlga_member_talk:member_question|Quería haceros una pregunta.
dlga_member_talk:close_window|Ahora no hay tiempo para hablar.
dlga_member_question:member_question_2|Muy bien. ¿Qué queríais saber?
dlga_member_question_2:member_morale|¿Qué pensáis de cómo marchan las cosas en esta compañía? ¿Qué decís?
dlga_member_question_2:member_background_recap|Contadme de nuevo vuestra historia.
dlga_member_morale:do_member_trade|{s21}
dlga_member_background_recap:member_background_recap_2|{s5}
dlga_member_background_recap_2:member_background_recap_3|{s5}
dlga_member_background_recap_3:do_member_trade|Luego, poco después, me uní a vos.
dlga_do_member_view_char:member_talk|¿Algo más?
dlga_start:close_window.2|Partiremos tan pronto como queráis.
dlga_start:close_window.3|No perdamos más el tiempo aquí, {señor/mi señora}. Tal vez un día volveremos a encontrarnos.
dlga_start:companion_recruit_intro_response|{s5}
dlga_companion_recruit_intro_response:companion_recruit_backstory_a|{s6}
dlga_companion_recruit_intro_response:close_window|{s7}
dlga_companion_recruit_backstory_a:companion_recruit_backstory_b|{s5}
dlga_companion_recruit_backstory_b:companion_recruit_backstory_c|{s5}
dlga_companion_recruit_backstory_c:companion_recruit_backstory_response|{s5}
dlga_companion_recruit_backstory_response:companion_recruit_signup|{s6}
dlga_companion_recruit_backstory_response:close_window|{s7}
dlga_companion_recruit_signup:companion_recruit_signup_b|{s5}
dlga_companion_recruit_signup_b:companion_recruit_signup_response|{s5}
dlga_companion_recruit_signup_response:close_window|Por desgracia, no puedo incorporar a nadie más a mi grupo ahora mismo.
dlga_companion_recruit_signup_response:companion_recruit_payment|{s6}
dlga_companion_recruit_signup_response:close_window.1|{s7}
dlga_companion_recruit_payment:companion_recruit_signup_confirm|.
dlga_companion_recruit_payment:companion_recruit_payment_response|{s5}
dlga_companion_recruit_payment_response:companion_recruit_signup_confirm|{s6}
dlga_companion_recruit_payment_response:close_window|Por desgracia, en estos momentos no puedo permitírmelo.
dlga_start:companion_recruit_meet_again|Me alegra volver a veros.
dlga_companion_recruit_meet_again:companion_recruit_backstory_delayed|Bueno... ¿Qué habéis estado haciendo desde nuestro último encuentro?
dlga_companion_recruit_meet_again:close_window|Que tengáis buen día.
dlga_start:companion_recruit_secondchance|¿Sí?
dlga_companion_recruit_secondchance:companion_recruit_backstory_b|Mis disculpas si he sido impertinente. Contadme de nuevo vuestra historia.
dlga_companion_recruit_secondchance:close_window|Me temo que ahora mismo no hay tiempo para hablar.
dlga_companion_recruit_backstory_delayed:companion_recruit_backstory_delayed_response|{s5}
dlga_companion_recruit_backstory_delayed_response:companion_recruit_signup_b|Podríais serme útil.
dlga_companion_recruit_backstory_delayed_response:close_window|Os lo haré saber si me entero de algo.
dlga_companion_recruit_signup_confirm:close_window|¡Estupendo! Dadme unos minutos para prepararme y estaré en condiciones de partir.
dlga_start:companion_rehire|Mi ofrecimiento de volver con vos sigue en pie, si me aceptáis.
dlga_start:companion_rehire.1|¡Me alegro de veros con vida, {s5}! Me temía lo peor: que os hubieran capturado, o asesinado incluso... ¡Pero veo que estáis mejor que nunca! Así que, decidme: ¿me aceptáis de nuevo en vuestra compañía?
dlga_start:companion_rehire.2|{s5}
dlga_start:companion_was_dismissed|¡Me alegro de veros, {s21}! A decir verdad, hace tiempo que esperaba que nuestros caminos volvieran a cruzarse.
dlga_companion_was_dismissed:companion_rehire|{s5} ¿Queréis que vuelva a unirme a vuestra compañía?
dlga_companion_rehire:companion_recruit_signup_confirm|¡Os doy la bienvenida nuevamente, camarada!
dlga_companion_rehire:companion_rehire_refused|Lo siento, no puedo aceptar a nadie más ahora mismo.
dlga_companion_rehire_refused:close_window|Bueno... buscadme si cambiáis de opinión, ¿eh?
dlga_event_triggered:center_captured_lord_advice|{s1} no está bajo el control de nadie. Me pregunto quién puede convertirse en su próximo gobernante...
dlga_center_captured_lord_advice:center_captured_lord_advice_2|{s11}. {s1}
dlga_center_captured_lord_advice:center_captured_lord_advice_2.1|Oh, sería formidable si pudiera convertirme en el señor de {s1}. (feudos: {s0})
dlga_center_captured_lord_advice:center_captured_lord_advice_2.2|Creo que {s1} debe pertenecer al legítimo heredero del trono. (feudos: {s0})
dlga_center_captured_lord_advice_2:close_window|Humm. Tengo en gran consideración vuestro consejo, {playername}. {reg6?Solo el legítimo heredero es digno de apoderarse de {s1}.:{reg7?Con toda probabilidad, {s1} será para vos:Con toda probabilidad, {s1} será para {s11}}.}
dlga_event_triggered:companion_quitting|{s5}, hay algo que debo deciros.
dlga_companion_quitting:companion_quitting_2|{s5}
dlga_companion_quitting_2:companion_quitting_response|Hablad claro, {s21}.
dlga_companion_quitting_response:companion_quitting_yes|Muy bien. Idos ya, entonces.
dlga_companion_quitting_response:companion_quitting_persuasion|Tal vez pueda persuadiros para que cambiéis de opinión.
dlga_companion_quitting_persuasion:close_window|Hum. Si lo decís así, supongo que puedo quedarme un tiempo más, siempre que las cosas mejoran.
dlga_companion_quitting_persuasion:companion_quitting_response|Lo siento, creo que no os entiendo. Me despido de vos.
dlga_companion_quitting_response:companion_quitting_no|En esta compañía ahorcamos a los desertores.
dlga_companion_quitting_no:companion_quitting_no_confirm|Oh... Ya... ¿Lo decís en serio?
dlga_companion_quitting_no_confirm:companion_quitting_no_confirmed|Sin lugar a dudas. O abandonáis esta compañía por orden mía, o saldréis con los pies por delante.
dlga_companion_quitting_no_confirm:companion_quitting_yes|No, en realidad no lo haría. Sois libre de marcharos.
dlga_companion_quitting_yes:close_window|Entonces esto es un adiós. Quizás nos encontremos por ahí, {playername}.
dlga_companion_quitting_no_confirmed:close_window|Hum. Supongo que en ese caso me quedaré.
dlga_event_triggered:companion_objection_response|{s5}
dlga_companion_objection_response:close_window|Gracias, aprecio vuestra comprensión.
dlga_companion_objection_response:close_window.1|Con suerte, no ocurrirá de nuevo.
dlga_companion_objection_response:close_window.2|Tomo nota de vuestra queja. Ahora regresad a vuestro puesto.
dlga_event_triggered:companion_personalityclash2_b|{s5}
dlga_companion_personalityclash2_b:companion_personalityclash2_response|{s5}
dlga_companion_personalityclash2_response:close_window|{s11} es un miembro valioso de esta compañía. No quiero que volváis a pelearos más con {reg11?ella:él}.
dlga_companion_personalityclash2_response:close_window.1|Decidle a {s11} que tenéis mi apoyo en esta cuestión.
dlga_companion_personalityclash2_response:close_window.2|No tengo tiempo para vuestras peleas banales. No me volváis a molestar con estos temas.
dlga_event_triggered:companion_personalityclash_b|{s5}
dlga_companion_personalityclash_b:companion_personalityclash_response|{s5}
dlga_companion_personalityclash_response:close_window|{s11} es un miembro muy capaz de esta compañía. No quiero que volváis a pelearos más con {reg11?ella:él}.
dlga_companion_personalityclash_response:close_window.1|Decidle a {s11} que tenéis mi apoyo en esta cuestión, y que {reg11?ella:él} debería controlar {reg11?su:su} lengua.
dlga_companion_personalityclash_response:close_window.2|No tengo tiempo para vuestras peleas banales. No me volváis a molestar con estos temas.
dlga_event_triggered:companion_personalitymatch_b|{s5}
dlga_companion_personalitymatch_b:companion_personalitymatch_response|{s5}
dlga_companion_personalitymatch_response:close_window|Muy bien.
dlga_event_triggered:companion_home_description|{s5}
dlga_companion_home_description:companion_home_description_2|Explicaos.
dlga_companion_home_description:close_window|No tenemos tiempo para charlar ahora mismo.
dlga_companion_home_description:close_window.1|Prefiero que mis compañeros no me molesten con semejantes trivialidades.
dlga_companion_home_description_2:companion_home_description_3|{s5}
dlga_companion_home_description_3:close_window|{s5}
dlga_event_triggered:rebel_thanks_answer|{s6}
dlga_rebel_thanks_answer:rebel_thanks_answer_2|Ha sido un honor luchar por vuestra causa, {reg65?mi señora:señor}.
dlga_rebel_thanks_answer:rebel_thanks_answer_2.1|Siempre contaréis con mi leal apoyo, {reg65?mi señora:señor}.
