dlga_start:close_window|Warning: This line is never displayed. It is just for storing conversation variables.
dlga_ms_elder_list:ms_view_elements|Ich möchte ein Gebäude errichten.
dlga_ms_elder_list:ms_view_elements.1|Um jemanden zu beauftragen...
dlga_ms_elder_list:ms_already_builded|Sagt, was wurde hier bereits errichtet?
dlga_ms_elder_list:ms_already_builded.1|Sagt, welche Plätze sind bereits belegt?
dlga_ms_elder_list:close_window|Ich muss gehen...
dlga_ms_view_elements:ms_view_elements_list|{s0}
dlga_ms_view_elements_list:ms_element_menu|{s2}
dlga_ms_view_elements_list:ms_elder_dialog_start|Das wäre alles.
dlga_ms_view_elements_list:ms_extra_adviser|Verstanden.
dlga_ms_element_menu:ms_element_menu_list|{s0}. Was wünscht Ihr zu tun, {mein Fürst/meine Fürstin}?
dlga_ms_element_menu_list:ms_player_read_descr|{s2} 
dlga_ms_element_menu_list:ms_element_description|Berichtet mir mehr...
dlga_ms_element_menu_list:ms_view_elements|Nichts...
dlga_ms_player_read_descr:ms_player_read_descr_list|Um {reg0?einen würdigen Mann zu finden:ein Gebäude zu errichten} wären {reg2} {reg1?Tage:Stunden} und {reg3} Taler vonnöten.
dlga_ms_player_read_descr_list:ms_elder_dialog_start|Nun gut.
dlga_ms_player_read_descr_list:ms_element_menu|Ich habe es mir anders überlegt.
dlga_ms_element_description:ms_element_description_list|{s0}
dlga_ms_element_description_list:ms_element_menu|Verstanden.
dlga_ms_already_builded:ms_already_builded_list|{s1} {s2}
dlga_ms_already_builded_list:ms_elder_dialog_start|Das wäre alles.
dlga_ms_already_builded_list:ms_extra_adviser|Verstanden.
dlga_ms_npc_dialog_start:ms_npc_list|Welchen Eurer Gefährten möchtet Ihr ausbilden?
dlga_ms_npc_list:ms_npc_variants|{s0}
dlga_ms_npc_list:close_window|Ich habe es mir anders überlegt.
dlga_ms_npc_variants:ms_npc_dialog_start|Es gibt nichts mehr, was wir ihm beibringen könnten!
dlga_ms_npc_variants:ms_nps_variant_descr|Nun gut, so wählt eine Disziplin aus, die Ihr beherrschen möchtet.
dlga_ms_nps_variant_descr:ms_nps_variant_selected|Medizin
dlga_ms_nps_variant_descr:ms_nps_variant_selected.1|Taktik
dlga_ms_nps_variant_descr:ms_nps_variant_selected.2|Militärische Ausbildung
dlga_ms_nps_variant_descr:ms_npc_dialog_start|Zurück...
dlga_ms_nps_variant_selected:ms_npc_agree_disagree|Die Ausbildungskosten belaufen sich auf {reg0} Taler.
dlga_ms_npc_agree_disagree:close_window|Gut, so nehmt Eure Bezahlung.
dlga_ms_npc_agree_disagree:ms_npc_variants|Ein anderes Mal.
dlga_ms_extra_adviser:ms_extra_adviser_list|Nun, zu wem wollen wir gehen?
dlga_ms_extra_adviser_list:ms_view_elements|{s0}
dlga_ms_extra_adviser_list:close_window|Zurück...
dlga_messenger_dialog_start:centres_list|Eure Hauptstadt wurde erobert, {mein Fürst/meine Fürstin}! Wo wünscht Ihr, eine neue zu errichten?
dlga_centres_list:close_window|{s0}
dlga_centres_list:close_window.1|Zurück...
dlga_ambassador_start:ambassador_variants|Was ist Euer Begehr, erhabenster {playername}?
dlga_ambassador_variants:ambassador_peace|Ich möchte einen Friedensvertrag aushandeln...
dlga_ambassador_variants:ambassador_start|Seid bereit für Krieg!
dlga_ambassador_variants:ambassador_trade_deal|Ich möchte ein Handelsabkommen schließen.
dlga_ambassador_variants:close_window|Bislang nichts...
dlga_ambassador_peace:ambassador_peace_choose|{s0}
dlga_ambassador_peace_choose:ambassador_start|Eure Wünsche sind sehr angemessen. Wir stimmen zu.
dlga_ambassador_peace_choose:ambassador_start.1|Unsere Nation würde niemals derlei Zugeständnisse machen!
dlga_ambassador_trade_deal:ambassador_trade_chose|Dieses Handelsabkommen würde Euch 4000 Taler kosten, und Euer Gewinn aus diesem Handel wäre aller Voraussicht nach nicht geringer als 2500 Taler pro Monat...
dlga_ambassador_trade_chose:ambassador_start|Ich stimme zu.
dlga_ambassador_trade_chose:ambassador_start.1|Ich muss noch länger mit mir zu Rate gehen.
dlga_oim_tracai_monk_talk_quest_ended:close_window|Fort mit Euch. Belästigt mich nicht beim Bier trinken...
dlga_start:close_window.1|Schert Euch fort!
dlga_event_triggered:oim_dmitriy_razin_rebel_end|Große Freude erfüllt die Moskauer Lande!
dlga_start:ramun_introduce_1|Guten Tag, {junger Mann/junge Frau}.
dlga_ramun_introduce_1:ramun_introduce_2|Ihr seht wie ein Händler aus, aber Ihr scheint keine Ware zu haben.
dlga_ramun_introduce_1:close_window|Verzeiht mir - Ihr seid zu geschäftig, um Euch zu unterhalten.
dlga_ramun_introduce_2:ramun_introduce_3|Ein Händler? Wohlan, der bin ich sicher. Doch mit gar ausgefallener Ware. Sie muss zweimal am Tag gefüttert und getränkt werden und schickt sich an, Reißaus zu nehmen, wenn ich ihr den Rücken zuwende.
dlga_ramun_introduce_3:ramun_introduce_4|Ihr verkauft Vieh?
dlga_ramun_introduce_4:ramun_introduce_5|Das kommt der Sache recht nahe. Dank mir fahren die Galeeren der Hohen Pforte und durch meinen guten Willen segeln die Taridas des Königs von Sizilien, ja sogar die Schiffe Ludwigs, des Königs von Frankreich.
dlga_ramun_introduce_5:ramun_introduce_6|Ah, Galeerensklaven...
dlga_ramun_introduce_6:ramun_introduce_7|Galeerensklaven sind es wohl! Diese Stadt blüht auf dank meiner lebenden Ware. Ich bin nur ihr untertäniger Diener - wenn Ihr so wollt.
dlga_ramun_introduce_7:ramun_introduce_8|Woher kommen die Sklaven?
dlga_ramun_introduce_8:ramun_introduce_9|Ich erhalte sie auf vielerlei Art. Manche liefert mir der Yesir, andere sind gefangene Tataren oder Kriegsgefangene, auch Banditen und Fahnenflüchtige sind darunter, die man während ihrer Raubzüge ergriff. Bei dieser Arbeit darf man sich nicht darum scheren, woher die Ware kommt. Ihr habt nicht zufällig ein paar Gefangene dabei, die Ihr loswerden wollt?
dlga_ramun_introduce_9:ramun_introduce_10|Ich? 
dlga_ramun_introduce_10:ramun_introduce_11|Warum denn nicht? Ihr übt unverkennbar das Kriegshandwerk aus und könntet bei Euren Schlachten den ein oder anderen Gefangenen machen. Ich zahle Euch gutes Geld für jeden Mann, den Ihr mir übergeben könnt.
dlga_ramun_introduce_11:ramun_introduce_12|Hmmm. Ich werde darüber nachdenken.
dlga_ramun_introduce_12:close_window|Ja, macht das! Mit diesem Geschäft lassen sich reichlich Silberlinge verdienen, so viel ist gewiss. Mehr als genug für uns beide.
dlga_start:ramun_talk|Hallo, {playername}.
dlga_ramun_pre_talk:ramun_talk|Was kann ich für Euch tun?
dlga_ramun_talk:ramun_sell_prisoners|Ich habe etwas, das für Euch von Interesse sein könnte.
dlga_ramun_sell_prisoners:ramun_sell_prisoners_2|Nun denn, dann wollen wir sehen, was Ihr da habt...
dlga_ramun_sell_prisoners_2:close_window|Es ist eine Freude, mit Euch Geschäfte zu machen.
dlga_ramun_talk:ramun_ask_about_capturing|Habt Ihr ein paar Ratschläge für mich, wie man Gefangene macht?
dlga_ramun_talk:ramun_ask_about_capturing.1|Könnt Ihr mir noch einmal das Festsetzen von Gefangenen erklären?
dlga_ramun_ask_about_capturing:ramun_have_blunt_weapon|Ihr seid noch etwas grün hinter den Ohren, nicht wahr? Nun, es ist gar nicht schwierig: Zuallererst müsst Ihr Euren zukünftigen Gefangenen mit einer stumpfen Waffe niederstrecken, zum Beispiel einem Streitkolben oder einem Knüppel, statt ihn mit dem Schwert aufzuschlitzen. Auf diese Weise schläft er ein Weilchen, statt zu verbluten, versteht Ihr? Ihr führt doch sicherlich eine stumpfe Waffe mit Euch?
dlga_ramun_have_blunt_weapon:ramun_have_blunt_weapon_yes|Selbstverständlich.
dlga_ramun_have_blunt_weapon:ramun_have_blunt_weapon_no|Oh, ich fürchte nein.
dlga_ramun_have_blunt_weapon_yes:ramun_ask_about_capturing_2|Gut. Dann müsst Ihr den armen Tropf nur mit Eurer Waffe eins überziehen und ihn nach dem Kampf in Eisen legen. Bei Adligen und dergleichen verhält es sich etwas anders, da sie meist kräftige Körperpanzer tragen: Ihnen könnt Ihr mit jeder Art Waffe zu Leibe rücken, doch das übliche Gesindel wird wie eine angestochene Sau bluten, wenn Ihr es mit einer scharfen Waffe attackiert. Ich bin nicht übermäßig anspruchsvoll, wenn ich etwas kaufe, aber sie sollten schon noch gehen können.
dlga_ramun_have_blunt_weapon_no:ramun_have_blunt_weapon_no_2|Nein? Ha, das muss Euer Glückstag sein: Ich habe hier noch einen alten Knüppel, den ich wegwerfen wollte. Nehmt ihn nur, er taugt durchaus noch, um jemanden besinnungslos zu schlagen.
dlga_ramun_have_blunt_weapon_no_2:ramun_have_blunt_weapon_yes|Danke. Ich will es gern damit versuchen.
dlga_ramun_ask_about_capturing:ramun_ask_about_capturing_2|Ihr seid noch etwas grün hinter den Ohren, nicht wahr? Nun, es ist gar nicht schwierig: Zuallererst müsst Ihr Euren zukünftigen Gefangenen mit einer stumpfen Waffe niederstrecken, zum Beispiel einem Streitkolben oder einem Knüppel, statt ihn mit dem Schwert aufzuschlitzen. Auf diese Weise schläft er ein Weilchen, statt zu verbluten, versteht Ihr? Ihr führt doch sicherlich eine stumpfe Waffe mit Euch?
dlga_ramun_ask_about_capturing_2:ramun_ask_about_capturing_3|Wohlan, ich denke, ich habe es verstanden. Sonst noch was?
dlga_ramun_ask_about_capturing_3:ramun_ask_about_capturing_4|Nun ja, es ist nicht ganz so einfach, wie es klingt: Da stumpfe Waffen nicht so große Wirkung wie scharfe haben, wird es etwas schwieriger, Eure Gegner damit niederzustrecken. Und glaubt mir -- der Abschaum, der dort draußen lauert, wird Euch im Handumdrehen umbringen, wenn Ihr ihm nur die geringste Gelegenheit dazu gebt. Also erwartet keine Nachsicht, wenn Ihr statt des Schwertes den Knüppel zückt. Außerdem werden Gefangene Euren Trupp verlangsamen, weshalb manche Leute ihre Gefangenen nach dem Kampf wieder freilassen! Das ist blanker Wahnsinn! Wie kann man denn bares Geld dermaßen verachten?
dlga_ramun_ask_about_capturing_4:ramun_ask_about_capturing_5|Ist das alles?
dlga_ramun_ask_about_capturing_5:ramun_ask_about_capturing_7|Nur noch eins: Das Handhaben von Gefangenen ist kein leichtes Unterfangen - man könnte sagen, es ist eine Kunst für sich. Wenn Ihr viele Gefangene nehmen wollt, werdet Ihr damit alle Hände voll zu tun haben. Andernfalls werdet Ihr keinen einzigen Gefangenen behalten können.
dlga_ramun_ask_about_capturing_7:ramun_pre_talk|Danke, ich werde das im Hinterkopf behalten.
dlga_ramun_talk:ramun_leave|Ich muss mich auf den Weg machen...
dlga_ramun_leave:close_window|Vergesst nicht, mir alle Gefangenen zu bringen, die Ihr macht. Ich bezahle Euch für jeden von Ihnen eine gute Kopfprämie!
dlga_start:manhunter_talk_b|He, Ihr da! Habt Ihr hier irgendwo Banditen gesehen?
dlga_manhunter_talk_b:manhunter_talk_b1|Fürwahr, sie sind vor einer Stunde hier entlang gekommen.
dlga_manhunter_talk_b1:close_window|Sehr gut! Jetzt schnappen wir uns diese Lumpen ganz bestimmt! Habt vielen Dank.
dlga_manhunter_talk_b:manhunter_talk_b2|Nein, ich habe in letzter Zeit keinerlei Banditen gesehen.
dlga_manhunter_talk_b2:close_window|Möge sie der Teufel holen. In diesem Land lauern sie wie die Ratten in jedem Loch. Nun gut, wir werden sie früher oder später schon ausräuchern.
dlga_start:looters_1|Warnung: Diese Zeile darf nie angezeigt werden.
dlga_looters_1:looters_2|{s4}
dlga_looters_2:close_window|Ha, ich fürchte Euch nicht. Jetzt bekommt Ihr meine Klinge zu spüren!
dlga_looters_2:close_window.1|Ihr habt kein Mitleid zu erwarten, Schurke.
dlga_looters_2:bandit_barter_2|Nehmt diese {reg1} Taler und lasst mich in Ruh. 
dlga_bandit_barter_2:close_window|Haha! Gut. Geht jetzt. 
dlga_start:village_farmer_talk|Mein {Fürst/Fürstin}, wir sind arme Bauern vom Dorf {s11}. {reg1?Wir bringen unsere Waren zum Markt in {s12}.:Wir sind auf dem Rückweg vom Markt in {s12} zu unserem Dorf.}
dlga_village_farmer_talk:close_window|Gebt mir eure Habseligkeiten, Bauernpack. Dann werden wir schon sehen, wie arm ihr wirklich seid...
dlga_village_farmer_talk:close_window.1|Nun denn, so geht in Frieden.
dlga_start:member_castellan_talk|Ja, {playername}? Wie kann ich Euch zu Diensten sein?
dlga_member_castellan_pretalk:member_castellan_talk|Noch etwas?
dlga_member_castellan_talk:member_review_castle_garrison|Ich möchte die Festungsgarnison überprüfen.
dlga_member_review_castle_garrison:member_castellan_pretalk|Selbstverständlich, {mein Herr/meine Dame}. Hier sind unsere Soldlisten, bitte lasst mich Eure Änderungswünsche wissen.
dlga_member_castellan_talk:member_review_castellan_equipment|Lasst mich Eure Ausrüstung sehen.
dlga_member_review_castellan_equipment:member_castellan_pretalk|Sehr wohl, bitte seht selbst ...
dlga_member_castellan_talk:member_castellan_join|Ich möchte Euch bitten, die Festung zu verlassen und Euch meinem Trupp anzuschließen
dlga_member_castellan_join:close_window|Ich habe diesen Ort lieb gewonnen... Aber wenn Ihr es wünscht, {playername}, werde ich Euch folgen.
dlga_member_castellan_join:member_castellan_pretalk|Und wo sollen wir nächtigen? Ihr habt eine ganze Armee zum Gefolge, {playername}, es gibt keinen Platz mehr für uns alle.
dlga_member_castellan_talk:close_window|[Weiterziehen]
dlga_member_chat:kidnapped_girl_chat_1|Sind wir schon am Ziel?
dlga_kidnapped_girl_chat_1:kidnapped_girl_chat_2|Noch nicht.
dlga_kidnapped_girl_chat_2:close_window|Ich kann es kaum noch erwarten. Ich habe meine Mutter und meinen Vater so sehr vermisst! Ich würde alles geben, sie wieder zu sehen.
dlga_member_chat:member_lady_1|{playername}, wann werden wir Eurer Einschätzung nach unseren Bestimmungsort erreichen?
dlga_member_lady_1:member_lady_2a|Wir haben noch einen langen Weg vor uns.
dlga_member_lady_1:member_lady_2b|Sehr bald, wir sind fast dort.
dlga_member_lady_2a:close_window|Nun gut, so will ich den Weg noch eine Weile länger genießen. Ich beschwere mich nicht, denn so ein Ausritt im Freien ist viel schöner, als den ganzen Tag in einer Festung zu sitzen. Ich beneide Euch, müsst Ihr wissen. Dieses ständige Wanderleben...
dlga_member_lady_2b:close_window|Das sind gute Neuigkeiten. Nicht dass mir Eure Gesellschaft nicht zusagen würde, aber diese langen Reisen ermüden mich doch allzu sehr. Trotzdem grämt es mich, dass ich Euch bald verlassen muss. Ihr müsst mir versprechen, mich zu besuchen, wenn es Euch möglich ist!
dlga_member_chat:supported_pretender_talk|Seid gegrüßt, {playername}, Ihr Vorderster unter meinen Kriegsherren. Ich harre Eures Ratschlags.
dlga_supported_pretender_pretalk:supported_pretender_talk|Sonst noch etwas?
dlga_supported_pretender_talk:pretender_progress|Wie bewertet Ihr den bisherigen Fortschritt?
dlga_supported_pretender_talk:oim_dmitriy_razin_sp_task|Habt Ihr eine Aufgabe für mich?
dlga_pretender_progress:pretender_progress_2|{reg11?Wir haben {reg11} Adlige auf unserer Seite:Bisher hat sich uns noch kein Adliger angeschlossen}, wohingegen {reg21?{s9} immer noch von {reg21} Adligen unterstützt wird:{s9} hat keine loyalen Adligen mehr}. {reg19?Wir eroberten {reg13?{reg13} Städte:} {reg14?{reg14} Festungen:} {reg15?und {reg15} Dörfer:}:Wir kontrollieren keinerlei Siedlungen}, während {reg29?sie immer noch {reg23?{reg23} Städte:} {reg24?{reg24} Festungen:} {reg25?und {reg25} Dörfer kontrollieren:}:sie haben keinerlei Siedlungen mehr}. Gesamt: {s30}.
dlga_pretender_progress_2:supported_pretender_pretalk|Wir müssen weiterkämpfen und unsere Verbündeten versammeln!
dlga_pretender_progress_2:pretender_quit_rebel_confirm|Diese Rebellion scheint zum Scheitern verurteilt. Wir sollten einsehen, dass wir nicht gewinnen können.
dlga_pretender_quit_rebel_confirm:pretender_quit_rebel_confirm_2|{playername}, Ihr könnt mich jetzt nicht im Stich lassen. Meint Ihr das im Ernst?
dlga_pretender_quit_rebel_confirm_2:pretender_quit_rebel_confirm_3|Sehr wohl, ich kann Euch nicht länger unterstützen.
dlga_pretender_quit_rebel_confirm_2:supported_pretender_pretalk|Ich beliebte nur zu scherzen. Natürlich werde ich an Eurer Seite kämpfen, solange noch Pulver in unseren Waffen ist.
dlga_pretender_quit_rebel_confirm_3:pretender_quit_rebel_confirm_4|Seid Ihr Euch wirklich sicher? Ich würde Euren Verrat an unserer Sache niemals verzeihen.
dlga_pretender_quit_rebel_confirm_4:pretender_quit_rebel|Ich bin mir sicher.
dlga_pretender_quit_rebel_confirm_4:supported_pretender_pretalk|Lasst mich das noch ein wenig überdenken.
dlga_pretender_quit_rebel:close_window|So sei es denn. Dann sind wir verloren. Es gibt keine Hoffnung und ich muss mich damit abfinden.
dlga_supported_pretender_talk:supported_pretender_equip|{reg65?Meine Dame:Mein Fürst}, würdet Ihr mir gestatten, Eure Ausrüstung zu überprüfen?
dlga_supported_pretender_equip:supported_pretender_pretalk|Sehr wohl, bitte seht selbst...
dlga_supported_pretender_talk:pretneder_view_char_requested|Wärt Ihr gewillt, mich Eure Fertigkeiten wissen zu lassen?
dlga_pretneder_view_char_requested:supported_pretender_pretalk|Wohlan, bitte sehr.
dlga_supported_pretender_talk:oim_radzivil_dlg_orders|Wie lauten Eure Befehle, {mein Fürst/meine Fürstin}?
dlga_supported_pretender_talk:oim_radzivil_dlg_kiev_report|Ich habe vom Stadtoberhaupt Kiews alles erfahren, wonach Euch verlangte...
dlga_supported_pretender_talk:oim_getman_ask_add_info_dlg|Wohlan, Prinz Janusz, was wisst Ihr über den Schwarzen Streitkolben zu berichten?
dlga_supported_pretender_talk:oim_getman_tatarin_captured|Ich habe den Gefangenen gebracht.
dlga_supported_pretender_talk:oim_getman_kiev_captured_dlg|Ich habe Kiew erobert...
dlga_supported_pretender_talk:close_window|{reg65?Meine Fürstin:Herr}, wir müssen weiter.
dlga_do_member_trade:member_talk|Sonst noch was?
dlga_member_chat:member_talk|{s6}
dlga_member_talk:member_trade|Lasst mich Eure Ausrüstung sehen.
dlga_member_trade:do_member_trade|Sehr wohl, bitte seht selbst...
dlga_do_member_trade:member_talk.1|Sonst noch etwas? 
dlga_member_talk:oim_zagloba_help_answer|Hauptmann Zagloba, sagt - was sollte ich Eurer Meinung nach nun tun?
dlga_member_talk:oim_getman_mamay_kozak_legend_story|Kam Euch die alte Legende vom Schwarzen Streitkolben einmal zu Ohren?
dlga_member_talk:view_member_char_requested|Was könnt Ihr mir über Eure Fertigkeiten berichten?
dlga_view_member_char_requested:do_member_view_char|Nun, was meine Fertigkeiten anbetrifft...
dlga_member_talk:member_separate|Wir müssen vorübergehend getrennte Wege gehen.
dlga_member_separate:member_separate_confirm|Euch ist hoffentlich klar, dass ich nicht tatenlos auf Eure Rückkehr warten werde. Ich werde in den Städten nach anderer Arbeit suchen. Wollt Ihr das wirklich?
dlga_member_separate:companion_quitting|Nun, es gibt tatsächlich etwas, das ich Euch sagen muss...
dlga_member_separate_confirm:member_separate_yes|Das ist richtig. Wir müssen uns trennen.
dlga_member_separate_confirm:do_member_trade|Nein, ich möchte Euch lieber an meiner Seite wissen.
dlga_member_separate_yes:close_window|Wohlan. Dann werde ich aufbrechen. Sucht mich auf, wenn Ihr meine Dienste benötigt.
dlga_member_talk:member_question|Ich möchte Euch etwas fragen.
dlga_member_talk:close_window|Es ist jetzt keine Zeit zum Palavern.
dlga_member_question:member_question_2|Nun gut. Was wolltet Ihr mich fragen?
dlga_member_question_2:member_morale|Was haltet Ihr vom Zusammenhalt unseres Trupps? Wie steht Ihr dazu?
dlga_member_question_2:member_background_recap|Erzählt mir Eure Geschichte noch einmal.
dlga_member_morale:do_member_trade|{s21}
dlga_member_background_recap:member_background_recap_2|{s5}
dlga_member_background_recap_2:member_background_recap_3|{s5}
dlga_member_background_recap_3:do_member_trade|Und kurze Zeit später schloss ich mich Euch an.
dlga_do_member_view_char:member_talk|Sonst noch was?
dlga_start:close_window.2|Wir machen uns auf den Weg, sobald Ihr bereit seid.
dlga_start:close_window.3|Lasst uns hier nicht länger unsere Zeit verschwenden, {Herr/meine Dame}. Mag sein, wir treffen uns eines Tages wieder.
dlga_start:companion_recruit_intro_response|{s5}
dlga_companion_recruit_intro_response:companion_recruit_backstory_a|{s6}
dlga_companion_recruit_intro_response:close_window|{s7}
dlga_companion_recruit_backstory_a:companion_recruit_backstory_b|{s5}
dlga_companion_recruit_backstory_b:companion_recruit_backstory_c|{s5}
dlga_companion_recruit_backstory_c:companion_recruit_backstory_response|{s5}
dlga_companion_recruit_backstory_response:companion_recruit_signup|{s6}
dlga_companion_recruit_backstory_response:close_window|{s7}
dlga_companion_recruit_signup:companion_recruit_signup_b|{s5}
dlga_companion_recruit_signup_b:companion_recruit_signup_response|{s5}
dlga_companion_recruit_signup_response:close_window|Leider kann ich derzeit in meinen Trupp keine weiteren Kräfte aufnehmen.
dlga_companion_recruit_signup_response:companion_recruit_payment|{s6}
dlga_companion_recruit_signup_response:close_window.1|{s7}
dlga_companion_recruit_payment:companion_recruit_signup_confirm|.
dlga_companion_recruit_payment:companion_recruit_payment_response|{s5}
dlga_companion_recruit_payment_response:companion_recruit_signup_confirm|{s6}
dlga_companion_recruit_payment_response:close_window|Leider kann ich mir dies momentan nicht leisten.
dlga_start:companion_recruit_meet_again|Es freut mich, Euch wiederzusehen.
dlga_companion_recruit_meet_again:companion_recruit_backstory_delayed|Also... wie ist es Euch seit unserem letzten Treffen ergangen?
dlga_companion_recruit_meet_again:close_window|Guten Tag.
dlga_start:companion_recruit_secondchance|Ja?
dlga_companion_recruit_secondchance:companion_recruit_backstory_b|Verzeiht, falls ich unhöflich gewesen sein sollte. Ich bitte Euch, erzählt Eure Geschichte noch einmal.
dlga_companion_recruit_secondchance:close_window|Ich fürchte, jetzt ist keine Zeit zum Palavern.
dlga_companion_recruit_backstory_delayed:companion_recruit_backstory_delayed_response|{s5}
dlga_companion_recruit_backstory_delayed_response:companion_recruit_signup_b|Ihr könntet mir sehr nützlich sein.
dlga_companion_recruit_backstory_delayed_response:close_window|Ich werde es Euch wissen lassen, sollte mir etwas zu Ohren kommen.
dlga_companion_recruit_signup_confirm:close_window|Ausgezeichnet! Gebt mir einen Augenblick, um mich vorzubereiten, dann bin ich bereit zum Aufbruch.
dlga_start:companion_rehire|Wenn Ihr wollt, werde ich mich Euch wieder anschließen, mein Angebot steht noch.
dlga_start:companion_rehire.1|Es ist gut, Euch lebend wieder zu sehen, {s5}! Ich hatte das Schlimmste befürchtet - dass Ihr vielleicht in Gefangenschaft geraten oder gar erschlagen wärt ... Doch seid Ihr stark wie eh und je! Was meint Ihr - wollt Ihr mich wieder in Euren Trupp aufnehmen?
dlga_start:companion_rehire.2|{s5}
dlga_start:companion_was_dismissed|Es ist gut, Euch zu sehen, {s21}! Wahrlich, ich hatte gehofft, dass unsere Wege sich abermals kreuzen würden.
dlga_companion_was_dismissed:companion_rehire|{s5}. Möchtet Ihr Euch wieder meinem Trupp anschließen?
dlga_companion_rehire:companion_recruit_signup_confirm|Willkommen zurück, mein Freund!
dlga_companion_rehire:companion_rehire_refused|Verzeiht mir, ich kann momentan niemanden mehr aufnehmen.
dlga_companion_rehire_refused:close_window|Wohlan... Ihr wisst ja, wo ich bin, solltet Ihr Eure Meinung ändern, was?
dlga_event_triggered:center_captured_lord_advice|Niemand hat Kontrolle über {s1}. Ich frage mich, wer wohl der nächste Herrscher wird...
dlga_center_captured_lord_advice:center_captured_lord_advice_2|{s11}. {s1}
dlga_center_captured_lord_advice:center_captured_lord_advice_2.1|Oh, es wäre ein wahrer Segen, wenn ich über {s1} herrschen könnte. (Lehen: {s0})
dlga_center_captured_lord_advice:center_captured_lord_advice_2.2|Ich denke, {s1} sollte dem rechtmäßigen Thronerben zufallen. (Lehen:{s0})
dlga_center_captured_lord_advice_2:close_window|Hmmm. Ich schätze Euren Rat sehr, {playername}. {reg6?Nur der rechtmäßige Erbe ist würdig, über {s1} zu herrschen.:{reg7?Vermutlich fällt Euch {s1} zu:Höchstwahrscheinlich fällt {s11} an {s1}}.}
dlga_event_triggered:companion_quitting|{s5} -- es gibt da etwas, das ich Euch sagen muss.
dlga_companion_quitting:companion_quitting_2|{s5}
dlga_companion_quitting_2:companion_quitting_response|Um Euch die Wahrheit zu sagen, {s21}.
dlga_companion_quitting_response:companion_quitting_yes|Nun gut, dann geht Eures Weges.
dlga_companion_quitting_response:companion_quitting_persuasion|Vielleicht kann Ich Eure Meinung noch ändern?
dlga_companion_quitting_persuasion:close_window|Hmmm, wenn dem so ist, werde ich noch etwas länger bleiben. Vielleicht wird es ja besser...
dlga_companion_quitting_persuasion:companion_quitting_response|Verzeiht, aber ich weiß nicht, worauf Ihr hinauswollt. Ich empfehle mich jetzt lieber.
